{'basic_model': 'resnet50', 'motion': '', 'seq': True, 'se_layer': False, 'dilation': False, 'distillation': False, 'L2': False, 'KL': False, 'iter_num': 80000, 'iter_save': 10000, 'iter_start_seq': 0, 'train_batch_size': 6, 'last_iter': 0, 'lr': 0.001, 'lr_decay': 0.9, 'weight_decay': 0.0005, 'momentum': 0.95, 'snapshot': '', 'pretrain': './ckpt/VideoSaliency_2020-02-04 11:17:40/60000.pth', 'imgs_file': 'Pre-train/pretrain_all_seq_DUT_TR_DAFB2_DAVSOD2.txt', 'train_loader': 'both'}

[iter 205][seq], [total loss 0.27535], [loss0 0.11958], [loss1 0.12612], [loss2 0.12493] [lr 0.0009976934542]
[iter 206][normal], [total loss 0.27428], [loss0 0.11926], [loss1 0.12576], [loss2 0.12459] [lr 0.0009976822013]
[iter 207][normal], [total loss 0.27335], [loss0 0.11907], [loss1 0.12554], [loss2 0.12437] [lr 0.0009976709484]
[iter 208][seq], [total loss 0.27413], [loss0 0.11920], [loss1 0.12571], [loss2 0.12440] [lr 0.0009976596955]
[iter 209][normal], [total loss 0.27323], [loss0 0.11904], [loss1 0.12552], [loss2 0.12422] [lr 0.0009976484426]
[iter 210][normal], [total loss 0.27216], [loss0 0.11870], [loss1 0.12515], [loss2 0.12385] [lr 0.0009976371896]
[iter 211][seq], [total loss 0.27332], [loss0 0.11934], [loss1 0.12525], [loss2 0.12382] [lr 0.0009976259367]
[iter 212][normal], [total loss 0.27249], [loss0 0.11923], [loss1 0.12512], [loss2 0.12369] [lr 0.0009976146837]
[iter 213][normal], [total loss 0.27147], [loss0 0.11893], [loss1 0.12479], [loss2 0.12337] [lr 0.0009976034307]
[iter 214][seq], [total loss 0.27195], [loss0 0.11891], [loss1 0.12485], [loss2 0.12337] [lr 0.0009975921777]
[iter 215][normal], [total loss 0.27094], [loss0 0.11861], [loss1 0.12452], [loss2 0.12305] [lr 0.0009975809247]
[iter 216][normal], [total loss 0.26990], [loss0 0.11827], [loss1 0.12415], [loss2 0.12268] [lr 0.0009975696716]
[iter 217][seq], [total loss 0.27082], [loss0 0.11850], [loss1 0.12428], [loss2 0.12282] [lr 0.0009975584186]
[iter 218][normal], [total loss 0.26983], [loss0 0.11820], [loss1 0.12395], [loss2 0.12250] [lr 0.0009975471655]
[iter 219][normal], [total loss 0.26909], [loss0 0.11814], [loss1 0.12387], [loss2 0.12242] [lr 0.0009975359124]
[iter 220][seq], [total loss 0.26981], [loss0 0.11829], [loss1 0.12396], [loss2 0.12248] [lr 0.0009975246593]
[iter 221][normal], [total loss 0.26885], [loss0 0.11802], [loss1 0.12366], [loss2 0.12219] [lr 0.0009975134062]
[iter 222][normal], [total loss 0.26789], [loss0 0.11773], [loss1 0.12335], [loss2 0.12189] [lr 0.0009975021531]
[iter 223][seq], [total loss 0.26813], [loss0 0.11755], [loss1 0.12318], [loss2 0.12204] [lr 0.0009974909000]
[iter 224][normal], [total loss 0.26717], [loss0 0.11727], [loss1 0.12287], [loss2 0.12174] [lr 0.0009974796468]
[iter 225][normal], [total loss 0.26631], [loss0 0.11707], [loss1 0.12265], [loss2 0.12152] [lr 0.0009974683937]
[iter 226][seq], [total loss 0.26750], [loss0 0.11758], [loss1 0.12287], [loss2 0.12155] [lr 0.0009974571405]
[iter 227][normal], [total loss 0.26658], [loss0 0.11732], [loss1 0.12259], [loss2 0.12127] [lr 0.0009974458873]
[iter 228][normal], [total loss 0.26566], [loss0 0.11705], [loss1 0.12230], [loss2 0.12099] [lr 0.0009974346341]
[iter 229][seq], [total loss 0.26973], [loss0 0.11756], [loss1 0.12249], [loss2 0.12395] [lr 0.0009974233809]
[iter 230][normal], [total loss 0.26894], [loss0 0.11742], [loss1 0.12233], [loss2 0.12378] [lr 0.0009974121277]
[iter 231][normal], [total loss 0.26815], [loss0 0.11729], [loss1 0.12218], [loss2 0.12362] [lr 0.0009974008744]
[iter 232][seq], [total loss 0.26832], [loss0 0.11725], [loss1 0.12211], [loss2 0.12349] [lr 0.0009973896211]
[iter 233][normal], [total loss 0.26739], [loss0 0.11697], [loss1 0.12180], [loss2 0.12318] [lr 0.0009973783679]
[iter 234][normal], [total loss 0.26668], [loss0 0.11690], [loss1 0.12172], [loss2 0.12309] [lr 0.0009973671146]
[iter 235][seq], [total loss 0.26678], [loss0 0.11677], [loss1 0.12158], [loss2 0.12306] [lr 0.0009973558613]
[iter 236][normal], [total loss 0.26578], [loss0 0.11641], [loss1 0.12120], [loss2 0.12267] [lr 0.0009973446080]
[iter 237][normal], [total loss 0.26511], [loss0 0.11636], [loss1 0.12114], [loss2 0.12260] [lr 0.0009973333546]
[iter 238][seq], [total loss 0.26626], [loss0 0.11665], [loss1 0.12127], [loss2 0.12292] [lr 0.0009973221013]
[iter 239][normal], [total loss 0.26533], [loss0 0.11636], [loss1 0.12095], [loss2 0.12259] [lr 0.0009973108479]
[iter 240][normal], [total loss 0.26447], [loss0 0.11611], [loss1 0.12068], [loss2 0.12232] [lr 0.0009972995946]
[iter 241][seq], [total loss 0.26442], [loss0 0.11602], [loss1 0.12053], [loss2 0.12212] [lr 0.0009972883412]
[iter 242][normal], [total loss 0.26364], [loss0 0.11585], [loss1 0.12035], [loss2 0.12193] [lr 0.0009972770878]
[iter 243][normal], [total loss 0.26280], [loss0 0.11562], [loss1 0.12009], [loss2 0.12167] [lr 0.0009972658343]
[iter 244][seq], [total loss 0.26425], [loss0 0.11620], [loss1 0.12037], [loss2 0.12188] [lr 0.0009972545809]
[iter 245][normal], [total loss 0.26359], [loss0 0.11613], [loss1 0.12028], [loss2 0.12179] [lr 0.0009972433275]
[iter 246][normal], [total loss 0.26275], [loss0 0.11590], [loss1 0.12003], [loss2 0.12153] [lr 0.0009972320740]
[iter 247][seq], [total loss 0.26255], [loss0 0.11571], [loss1 0.11983], [loss2 0.12133] [lr 0.0009972208205]
[iter 248][normal], [total loss 0.26177], [loss0 0.11551], [loss1 0.11961], [loss2 0.12111] [lr 0.0009972095671]
[iter 249][normal], [total loss 0.26118], [loss0 0.11551], [loss1 0.11959], [loss2 0.12109] [lr 0.0009971983136]
[iter 250][seq], [total loss 0.26133], [loss0 0.11546], [loss1 0.11950], [loss2 0.12101] [lr 0.0009971870600]
[iter 251][normal], [total loss 0.26062], [loss0 0.11533], [loss1 0.11936], [loss2 0.12086] [lr 0.0009971758065]
[iter 252][normal], [total loss 0.25990], [loss0 0.11518], [loss1 0.11919], [loss2 0.12069] [lr 0.0009971645530]
[iter 253][seq], [total loss 0.25977], [loss0 0.11505], [loss1 0.11901], [loss2 0.12049] [lr 0.0009971532994]
[iter 254][normal], [total loss 0.25904], [loss0 0.11489], [loss1 0.11883], [loss2 0.12031] [lr 0.0009971420458]
[iter 255][normal], [total loss 0.25826], [loss0 0.11468], [loss1 0.11861], [loss2 0.12008] [lr 0.0009971307923]
[iter 256][seq], [total loss 0.25889], [loss0 0.11480], [loss1 0.11872], [loss2 0.12011] [lr 0.0009971195387]
[iter 257][normal], [total loss 0.25818], [loss0 0.11464], [loss1 0.11855], [loss2 0.11993] [lr 0.0009971082850]
[iter 258][normal], [total loss 0.25753], [loss0 0.11454], [loss1 0.11843], [loss2 0.11982] [lr 0.0009970970314]
[iter 259][seq], [total loss 0.25803], [loss0 0.11465], [loss1 0.11847], [loss2 0.11982] [lr 0.0009970857778]
[iter 260][normal], [total loss 0.25744], [loss0 0.11460], [loss1 0.11841], [loss2 0.11976] [lr 0.0009970745241]
[iter 261][normal], [total loss 0.25672], [loss0 0.11443], [loss1 0.11822], [loss2 0.11956] [lr 0.0009970632705]
[iter 262][seq], [total loss 0.25637], [loss0 0.11421], [loss1 0.11797], [loss2 0.11932] [lr 0.0009970520168]
[iter 263][normal], [total loss 0.25577], [loss0 0.11414], [loss1 0.11789], [loss2 0.11924] [lr 0.0009970407631]
[iter 264][normal], [total loss 0.25511], [loss0 0.11402], [loss1 0.11775], [loss2 0.11909] [lr 0.0009970295094]
[iter 265][seq], [total loss 0.25531], [loss0 0.11393], [loss1 0.11766], [loss2 0.11910] [lr 0.0009970182556]
[iter 266][normal], [total loss 0.25456], [loss0 0.11372], [loss1 0.11743], [loss2 0.11886] [lr 0.0009970070019]
[iter 267][normal], [total loss 0.25380], [loss0 0.11349], [loss1 0.11719], [loss2 0.11861] [lr 0.0009969957481]
[iter 268][seq], [total loss 0.25363], [loss0 0.11337], [loss1 0.11700], [loss2 0.11839] [lr 0.0009969844944]
[iter 269][normal], [total loss 0.25298], [loss0 0.11323], [loss1 0.11686], [loss2 0.11824] [lr 0.0009969732406]
[iter 270][normal], [total loss 0.25239], [loss0 0.11317], [loss1 0.11677], [loss2 0.11815] [lr 0.0009969619868]
[iter 271][seq], [total loss 0.25242], [loss0 0.11307], [loss1 0.11666], [loss2 0.11804] [lr 0.0009969507330]
[iter 272][normal], [total loss 0.25184], [loss0 0.11299], [loss1 0.11657], [loss2 0.11795] [lr 0.0009969394792]
[iter 273][normal], [total loss 0.25115], [loss0 0.11281], [loss1 0.11638], [loss2 0.11776] [lr 0.0009969282253]
[iter 274][seq], [total loss 0.25118], [loss0 0.11271], [loss1 0.11629], [loss2 0.11763] [lr 0.0009969169715]
[iter 275][normal], [total loss 0.25056], [loss0 0.11260], [loss1 0.11616], [loss2 0.11749] [lr 0.0009969057176]
[iter 276][normal], [total loss 0.24995], [loss0 0.11249], [loss1 0.11604], [loss2 0.11737] [lr 0.0009968944637]
[iter 277][seq], [total loss 0.25019], [loss0 0.11244], [loss1 0.11597], [loss2 0.11737] [lr 0.0009968832098]
[iter 278][normal], [total loss 0.24949], [loss0 0.11223], [loss1 0.11575], [loss2 0.11715] [lr 0.0009968719559]
[iter 279][normal], [total loss 0.24885], [loss0 0.11209], [loss1 0.11559], [loss2 0.11698] [lr 0.0009968607020]
[iter 280][seq], [total loss 0.24941], [loss0 0.11212], [loss1 0.11569], [loss2 0.11707] [lr 0.0009968494480]
[iter 281][normal], [total loss 0.24873], [loss0 0.11194], [loss1 0.11549], [loss2 0.11687] [lr 0.0009968381941]
[iter 282][normal], [total loss 0.24802], [loss0 0.11170], [loss1 0.11525], [loss2 0.11662] [lr 0.0009968269401]
[iter 283][seq], [total loss 0.25070], [loss0 0.11219], [loss1 0.11572], [loss2 0.11801] [lr 0.0009968156861]
[iter 284][normal], [total loss 0.25004], [loss0 0.11201], [loss1 0.11553], [loss2 0.11781] [lr 0.0009968044321]
[iter 285][normal], [total loss 0.24945], [loss0 0.11190], [loss1 0.11541], [loss2 0.11768] [lr 0.0009967931781]
[iter 286][seq], [total loss 0.25069], [loss0 0.11215], [loss1 0.11603], [loss2 0.11773] [lr 0.0009967819241]
[iter 287][normal], [total loss 0.24997], [loss0 0.11190], [loss1 0.11577], [loss2 0.11746] [lr 0.0009967706701]
[iter 288][normal], [total loss 0.24930], [loss0 0.11171], [loss1 0.11557], [loss2 0.11725] [lr 0.0009967594160]
[iter 289][seq], [total loss 0.25199], [loss0 0.11245], [loss1 0.11649], [loss2 0.11795] [lr 0.0009967481620]
[iter 290][normal], [total loss 0.25132], [loss0 0.11226], [loss1 0.11628], [loss2 0.11774] [lr 0.0009967369079]
[iter 291][normal], [total loss 0.25062], [loss0 0.11203], [loss1 0.11604], [loss2 0.11750] [lr 0.0009967256538]
[iter 292][seq], [total loss 0.25248], [loss0 0.11219], [loss1 0.11716], [loss2 0.11776] [lr 0.0009967143997]
[iter 293][normal], [total loss 0.25183], [loss0 0.11202], [loss1 0.11697], [loss2 0.11757] [lr 0.0009967031456]
[iter 294][normal], [total loss 0.25116], [loss0 0.11182], [loss1 0.11675], [loss2 0.11735] [lr 0.0009966918914]
[iter 295][seq], [total loss 0.25218], [loss0 0.11205], [loss1 0.11700], [loss2 0.11756] [lr 0.0009966806373]
[iter 296][normal], [total loss 0.25152], [loss0 0.11186], [loss1 0.11680], [loss2 0.11735] [lr 0.0009966693831]
[iter 297][normal], [total loss 0.25079], [loss0 0.11160], [loss1 0.11652], [loss2 0.11708] [lr 0.0009966581289]
[iter 298][seq], [total loss 0.25105], [loss0 0.11157], [loss1 0.11656], [loss2 0.11701] [lr 0.0009966468747]
[iter 299][normal], [total loss 0.25037], [loss0 0.11136], [loss1 0.11633], [loss2 0.11677] [lr 0.0009966356205]
[iter 300][normal], [total loss 0.24967], [loss0 0.11112], [loss1 0.11607], [loss2 0.11652] [lr 0.0009966243663]
[iter 301][seq], [total loss 0.25019], [loss0 0.11119], [loss1 0.11615], [loss2 0.11658] [lr 0.0009966131121]
[iter 302][normal], [total loss 0.24954], [loss0 0.11100], [loss1 0.11594], [loss2 0.11637] [lr 0.0009966018578]
[iter 303][normal], [total loss 0.24885], [loss0 0.11077], [loss1 0.11569], [loss2 0.11612] [lr 0.0009965906036]
[iter 304][seq], [total loss 0.24943], [loss0 0.11091], [loss1 0.11579], [loss2 0.11615] [lr 0.0009965793493]
[iter 305][normal], [total loss 0.24884], [loss0 0.11077], [loss1 0.11564], [loss2 0.11600] [lr 0.0009965680950]
[iter 306][normal], [total loss 0.24827], [loss0 0.11065], [loss1 0.11550], [loss2 0.11586] [lr 0.0009965568407]
[iter 307][seq], [total loss 0.24860], [loss0 0.11067], [loss1 0.11552], [loss2 0.11586] [lr 0.0009965455864]
[iter 308][normal], [total loss 0.24810], [loss0 0.11062], [loss1 0.11545], [loss2 0.11579] [lr 0.0009965343320]
[iter 309][normal], [total loss 0.24750], [loss0 0.11046], [loss1 0.11528], [loss2 0.11562] [lr 0.0009965230777]
[iter 310][seq], [total loss 0.24743], [loss0 0.11036], [loss1 0.11514], [loss2 0.11549] [lr 0.0009965118233]
[iter 311][normal], [total loss 0.24683], [loss0 0.11020], [loss1 0.11496], [loss2 0.11531] [lr 0.0009965005690]
[iter 312][normal], [total loss 0.24641], [loss0 0.11022], [loss1 0.11497], [loss2 0.11531] [lr 0.0009964893146]
[iter 313][seq], [total loss 0.24698], [loss0 0.11032], [loss1 0.11507], [loss2 0.11539] [lr 0.0009964780602]
[iter 314][normal], [total loss 0.24641], [loss0 0.11018], [loss1 0.11491], [loss2 0.11523] [lr 0.0009964668057]
[iter 315][normal], [total loss 0.24579], [loss0 0.11000], [loss1 0.11471], [loss2 0.11503] [lr 0.0009964555513]
[iter 316][seq], [total loss 0.24564], [loss0 0.10985], [loss1 0.11456], [loss2 0.11488] [lr 0.0009964442969]
[iter 317][normal], [total loss 0.24502], [loss0 0.10966], [loss1 0.11435], [loss2 0.11467] [lr 0.0009964330424]
[iter 318][normal], [total loss 0.24444], [loss0 0.10950], [loss1 0.11418], [loss2 0.11449] [lr 0.0009964217879]
[iter 319][seq], [total loss 0.24800], [loss0 0.11070], [loss1 0.11524], [loss2 0.11551] [lr 0.0009964105334]
[iter 320][normal], [total loss 0.24745], [loss0 0.11058], [loss1 0.11511], [loss2 0.11537] [lr 0.0009963992789]
[iter 321][normal], [total loss 0.24701], [loss0 0.11056], [loss1 0.11508], [loss2 0.11534] [lr 0.0009963880244]
[iter 322][seq], [total loss 0.24682], [loss0 0.11038], [loss1 0.11492], [loss2 0.11519] [lr 0.0009963767699]
[iter 323][normal], [total loss 0.24625], [loss0 0.11024], [loss1 0.11476], [loss2 0.11503] [lr 0.0009963655153]
[iter 324][normal], [total loss 0.24574], [loss0 0.11015], [loss1 0.11465], [loss2 0.11493] [lr 0.0009963542608]
[iter 325][seq], [total loss 0.24628], [loss0 0.11024], [loss1 0.11473], [loss2 0.11501] [lr 0.0009963430062]
[iter 326][normal], [total loss 0.24566], [loss0 0.11003], [loss1 0.11451], [loss2 0.11479] [lr 0.0009963317516]
[iter 327][normal], [total loss 0.24509], [loss0 0.10988], [loss1 0.11434], [loss2 0.11462] [lr 0.0009963204970]
[iter 328][seq], [total loss 0.24508], [loss0 0.10976], [loss1 0.11425], [loss2 0.11454] [lr 0.0009963092424]
[iter 329][normal], [total loss 0.24462], [loss0 0.10971], [loss1 0.11418], [loss2 0.11447] [lr 0.0009962979878]
[iter 330][normal], [total loss 0.24414], [loss0 0.10963], [loss1 0.11409], [loss2 0.11438] [lr 0.0009962867331]
[iter 331][seq], [total loss 0.24520], [loss0 0.10984], [loss1 0.11447], [loss2 0.11457] [lr 0.0009962754785]
[iter 332][normal], [total loss 0.24472], [loss0 0.10977], [loss1 0.11439], [loss2 0.11448] [lr 0.0009962642238]
